event_id	listing_date	event_listing_date_id	taxonomy	event_title	event_datetime	tickets_listed	mean_listing_price	performer_1	performer_2	performer_3	performer_4	venue_name
3580695	2017-06-01	3580695_17318	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-14T01:05:00Z	70	37.5	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580693	2017-06-01	3580693_17318	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-15T02:05:00Z	24	36	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594082	2017-06-01	3594082_17318	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13T20:10:00Z	11150	46	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594048	2017-06-01	3594048_17318	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-26T02:10:00Z	11439	39	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594084	2017-06-01	3594084_17318	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13T01:10:00Z	10595	54	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594086	2017-06-01	3594086_17318	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-12T02:10:00Z	10171	54	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594045	2017-06-01	3594045_17318	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-28T02:10:00Z	11257	47	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594046	2017-06-01	3594046_17318	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-27T02:10:00Z	9422	80	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium
3594089	2017-06-01	3594089_17318	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-30T20:10:00Z	11457	66	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594055	2017-06-01	3594055_17318	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-23T02:10:00Z	11945	80	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594050	2017-06-01	3594050_17318	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T20:10:00Z	11776	79	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594053	2017-06-01	3594053_17318	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24T01:10:00Z	11736	81	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594091	2017-06-01	3594091_17318	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29T20:05:00Z	11511	79	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3594093	2017-06-01	3594093_17318	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29T02:10:00Z	11253	77	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium
3750574	2017-06-01	3750574_17318	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-30T02:05:00Z	88	34	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750573	2017-06-01	3750573_17318	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-31T01:05:00Z	31	36	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750572	2017-06-01	3750572_17318	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-08-01T02:05:00Z	24	36	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3750571	2017-06-01	3750571_17318	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-08-02T02:05:00Z	24	36	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark
3594158	2017-06-01	3594158_17318	MLB Baseball	Washington Nationals at Los Angeles Dodgers	2017-06-06T02:10:00Z	8883	19	Los Angeles Dodgers	Washington Nationals	NA	NA	Dodger Stadium
3594155	2017-06-01	3594155_17318	MLB Baseball	Washington Nationals at Los Angeles Dodgers	2017-06-07T02:10:00Z	5345	73	Los Angeles Dodgers	Washington Nationals	NA	NA	Dodger Stadium
3594152	2017-06-01	3594152_17318	MLB Baseball	Washington Nationals at Los Angeles Dodgers	2017-06-07T19:10:00Z	10498	17	Los Angeles Dodgers	Washington Nationals	NA	NA	Dodger Stadium
3594121	2017-06-02	3594121_17319	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-05T01:10:00Z	11548	74	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594116	2017-06-02	3594116_17319	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-07T02:10:00Z	13196	48	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594070	2017-06-02	3594070_17319	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-05T00:10:00Z	11252	48.5	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594068	2017-06-02	3594068_17319	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-06T02:10:00Z	11685	32	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594118	2017-06-02	3594118_17319	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-06T02:10:00Z	13333	32	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594065	2017-06-02	3594065_17319	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-07T02:10:00Z	9245	56.5	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium
3594108	2017-06-02	3594108_17319	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-21T02:10:00Z	11196	37	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594101	2017-06-02	3594101_17319	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-23T20:10:00Z	9382	45	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594105	2017-06-02	3594105_17319	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-22T02:10:00Z	11615	49	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594103	2017-06-02	3594103_17319	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-23T01:10:00Z	11099	52	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium
3594078	2017-06-02	3594078_17319	MLB Baseball	Chicago White Sox at Los Angeles Dodgers	2017-08-17T02:10:00Z	11146	42	Los Angeles Dodgers	Chicago White Sox	NA	NA	Dodger Stadium
3594080	2017-06-02	3594080_17319	MLB Baseball	Chicago White Sox at Los Angeles Dodgers	2017-08-16T02:10:00Z	11054	51	Los Angeles Dodgers	Chicago White Sox	NA	NA	Dodger Stadium
3594145	2017-06-02	3594145_17319	MLB Baseball	Cincinnati Reds at Los Angeles Dodgers	2017-06-11T20:10:00Z	10038	31	Los Angeles Dodgers	Cincinnati Reds	NA	NA	Dodger Stadium
3594150	2017-06-02	3594150_17319	MLB Baseball	Cincinnati Reds at Los Angeles Dodgers	2017-06-10T02:10:00Z	9351	41	Los Angeles Dodgers	Cincinnati Reds	NA	NA	Dodger Stadium
3594147	2017-06-02	3594147_17319	MLB Baseball	Cincinnati Reds at Los Angeles Dodgers	2017-06-11T02:10:00Z	9333	42	Los Angeles Dodgers	Cincinnati Reds	NA	NA	Dodger Stadium
3594061	2017-06-02	3594061_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-09T02:10:00Z	11500	46	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594127	2017-06-02	3594127_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-06-25T20:10:00Z	12176	40	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594132	2017-06-02	3594132_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-06-24T02:10:00Z	11596	49	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594129	2017-06-02	3594129_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-06-25T02:10:00Z	9818	66	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594063	2017-06-02	3594063_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-08T02:10:00Z	11707	33	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594059	2017-06-02	3594059_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10T01:10:00Z	11692	89.24	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3594057	2017-06-02	3594057_17319	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10T20:10:00Z	11574	42	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium
3580720	2017-06-02	3580720_17319	Minor League Baseball	Colorado Springs Sky Sox at Oklahoma City Dodgers	2017-06-03T02:05:00Z	38	29	Oklahoma City Dodgers	Colorado Springs Sky Sox	NA	NA	Chickasaw Bricktown Ballpark
3580719	2017-06-02	3580719_17319	Minor League Baseball	Colorado Springs Sky Sox at Oklahoma City Dodgers	2017-06-04T02:05:00Z	12	29	Oklahoma City Dodgers	Colorado Springs Sky Sox	NA	NA	Chickasaw Bricktown Ballpark
3750586	2017-06-02	3750586_17319	Minor League Baseball	Colorado Springs Sky Sox at Oklahoma City Dodgers	2017-06-04T21:05:00Z	26	36	Oklahoma City Dodgers	Colorado Springs Sky Sox	NA	NA	Chickasaw Bricktown Ballpark
3580706	2017-06-02	3580706_17319	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-05T02:05:00Z	96	44.5	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580705	2017-06-02	3580705_17319	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-06T02:05:00Z	24	37	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3580704	2017-06-02	3580704_17319	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-07T02:05:00Z	27	36	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594114	2017-06-02	3594114_17319	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-08T02:10:00Z	12368	54	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium
3594112	2017-06-02	3594112_17319	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-08T23:15:00Z	11674	61	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium
3594110	2017-06-02	3594110_17319	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-09T20:10:00Z	12682	51	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium
3594122	2017-06-02	3594122_17319	MLB Baseball	Los Angeles Angels at Los Angeles Dodgers	2017-06-28T02:10:00Z	10251	77	Los Angeles Dodgers	Los Angeles Angels	NA	NA	Dodger Stadium
3594124	2017-06-02	3594124_17319	MLB Baseball	Los Angeles Angels at Los Angeles Dodgers	2017-06-27T02:10:00Z	12284	55	Los Angeles Dodgers	Los Angeles Angels	NA	NA	Dodger Stadium
3799895	2017-06-02	3799895_17319	Classical Orchestral	Los Angeles Philharmonic: and Gustavo Dudamel - Los Angeles	2017-10-08T03:00:00Z	68	662.5	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799893	2017-06-02	3799893_17319	Classical Orchestral	Los Angeles Philharmonic: Carlos Miguel Prieto - New Music From Mexico - Los Angeles	2017-10-18T03:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799887	2017-06-02	3799887_17319	Classical Orchestral	Los Angeles Philharmonic: Chamber Music - Los Angeles	2017-10-25T03:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799899	2017-06-02	3799899_17319	Classical Orchestral	Los Angeles Philharmonic: Chamber Music by Mozart - Los Angeles	2017-10-04T03:00:00Z	59	662.33	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799867	2017-06-02	3799867_17319	Classical Orchestral	Los Angeles Philharmonic: David Newman - West Side Story - Los Angeles	2017-11-25T04:00:00Z	45	837	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799874	2017-06-02	3799874_17319	Classical Orchestral	Los Angeles Philharmonic: Dutoit Conducts Ravel - Los Angeles	2017-11-12T04:00:00Z	52	815	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799876	2017-06-02	3799876_17319	Classical Orchestral	Los Angeles Philharmonic: Dutoit Conducts Ravel - Los Angeles	2017-11-10T04:00:00Z	38	842	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799871	2017-06-02	3799871_17319	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-17T04:00:00Z	45	710.49	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799868	2017-06-02	3799868_17319	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-19T22:00:00Z	52	815	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799870	2017-06-02	3799870_17319	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-18T04:00:00Z	52	815	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3555599	2017-06-02	3555599_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel & Yuja Wang - Piano Concerto No. 2 - Los Angeles	2017-06-02T18:00:00Z	34	842	John Pizzarelli	Los Angeles Philharmonic	Gustavo Dudamel	Yuja Wang	Walt Disney Concert Hall
3209665	2017-06-02	3209665_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel & Yuja Wang - Piano Concerto No. 3 - Los Angeles	2017-06-04T21:00:00Z	50	798	John Pizzarelli	Los Angeles Philharmonic	Gustavo Dudamel	Yuja Wang	Walt Disney Concert Hall
3209666	2017-06-02	3209666_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel & Yuja Wang - Piano Concerto No. 3 - Los Angeles	2017-06-04T03:00:00Z	5	241	John Pizzarelli	Los Angeles Philharmonic	Gustavo Dudamel	Yuja Wang	Walt Disney Concert Hall
3799903	2017-06-02	3799903_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Gala - Los Angeles	2017-09-27T02:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799900	2017-06-02	3799900_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T21:00:00Z	95	343	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799901	2017-06-02	3799901_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01T03:00:00Z	80	583	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799902	2017-06-02	3799902_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-09-29T18:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799896	2017-06-02	3799896_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-10-08T21:00:00Z	62	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799898	2017-06-02	3799898_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-10-06T03:00:00Z	69	618	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799897	2017-06-02	3799897_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-10-07T03:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799894	2017-06-02	3799894_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Noche de cine - Los Angeles	2017-10-14T03:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799761	2017-06-02	3799761_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T21:00:00Z	71	404.04	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799763	2017-06-02	3799763_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-02T03:00:00Z	43	588.26	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799762	2017-06-02	3799762_17319	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03T03:00:00Z	53	473.57	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3209664	2017-06-02	3209664_17319	Classical Orchestral	Los Angeles Philharmonic: Marc Lowenstein - Los Angeles	2017-06-14T03:00:00Z	46	815	Los Angeles Philharmonic	Marc Lowenstein	NA	NA	Walt Disney Concert Hall
3799862	2017-06-02	3799862_17319	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-03T22:00:00Z	52	815	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799863	2017-06-02	3799863_17319	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-03T04:00:00Z	53	815	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall
3799891	2017-06-02	3799891_17319	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahler's Symphony No. 4 - Los Angeles	2017-10-20T03:00:00Z	65	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799890	2017-06-02	3799890_17319	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20T21:00:00Z	65	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799889	2017-06-02	3799889_17319	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-21T21:00:00Z	69	618	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799878	2017-06-02	3799878_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-05T22:00:00Z	79	116	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799881	2017-06-02	3799881_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-03T03:00:00Z	45	837	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799880	2017-06-02	3799880_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-04T03:00:00Z	51	815	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799879	2017-06-02	3799879_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-05T03:00:00Z	59	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799886	2017-06-02	3799886_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - Symphonie Fantastique - Los Angeles	2017-10-28T03:00:00Z	67	618	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799885	2017-06-02	3799885_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - Symphonie Fantastique - Los Angeles	2017-10-29T03:00:00Z	72	589.5	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799884	2017-06-02	3799884_17319	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - Symphonie Fantastique - Los Angeles	2017-10-29T21:00:00Z	71	553.08	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799855	2017-06-02	3799855_17319	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10T22:00:00Z	73	125	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799857	2017-06-02	3799857_17319	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10T04:00:00Z	47	837	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799854	2017-06-02	3799854_17319	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-15T04:00:00Z	45	837	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799853	2017-06-02	3799853_17319	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-16T04:00:00Z	52	815	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3799852	2017-06-02	3799852_17319	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-17T04:00:00Z	51	652.84	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall
3750581	2017-06-02	3750581_17319	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-18T02:05:00Z	24	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750580	2017-06-02	3750580_17319	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-19T02:05:00Z	24	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750579	2017-06-02	3750579_17319	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-20T02:05:00Z	24	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3750578	2017-06-02	3750578_17319	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-21T02:05:00Z	27	36.78	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
3594074	2017-06-02	3594074_17319	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27T01:10:00Z	11001	53	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594076	2017-06-02	3594076_17319	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-26T02:10:00Z	11258	48	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594072	2017-06-02	3594072_17319	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27T20:10:00Z	11266	45	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium
3594095	2017-06-02	3594095_17319	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-27T02:10:00Z	9732	68	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium
3594097	2017-06-02	3594097_17319	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-26T02:10:00Z	11848	33	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium
3594099	2017-06-02	3594099_17319	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-25T02:10:00Z	11126	48	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium
3580710	2017-06-02	3580710_17319	Minor League Baseball	Nashville Sounds at Oklahoma City Dodgers	2017-06-26T01:05:00Z	68	37	Nashville Sounds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark
